,MSE[mean],MAE[0.5],sMAPE[0.5],MASE[0.5],ND[0.5],NRMSE[mean],total_time_eval
chronos_m4_Monthly_uni2ts,2122149.1057627313,602.094503282335,0.14108059049977198,1.0278844488379932,0.12513590716425047,0.3027646950891605,2341.797766685486
moirai_m4_Monthly_uni2ts,4326713.908168982,655.2611115903501,0.15263802276275776,1.191418780585802,0.1361857535342149,0.4323110872189708,2273.382481098175
