,MSE[mean],MAE[0.5],sMAPE[0.5],MASE[0.5],ND[0.5],NRMSE[mean],total_time_eval
m4_Quarterly,3341374.5086666667,717.2871731770833,0.1328894129594167,1.5999625944497098,0.12006124145916425,0.3059654178885118,1896.7305493354797
