,MSE[mean],MAE[0.5],sMAPE[0.5],MASE[0.5],ND[0.5],NRMSE[mean],total_time_eval
m4_Yearly,3742026.07062485,896.5302002212137,0.14851365930975594,3.3705906273208956,0.14374069979863335,0.3101474649186263,2199.6818759441376
