,MSE[mean],MAE[0.5],sMAPE[0.5],MASE[0.5],ND[0.5],NRMSE[mean],total_time_eval
chronos_m4_Hourly_uni2ts,2128729.5489800028,253.39668861641016,0.08669163149912,0.8259557654570179,0.03459424574414383,0.19918800195745684,54.119492053985596
moirai_m4_Hourly_uni2ts,2112343.1947678523,309.0963957413383,0.131032205818164,2.0249310432044854,0.04219848622052003,0.19841987462117658,20.79085612297058
