,MSE[mean],MAE[0.5],sMAPE[0.5],MASE[0.5],ND[0.5],NRMSE[mean],total_time_eval
m4_Daily,5841417.753067018,221.74482950602948,0.036678809034904544,1.4233019565406249,0.0342534478143774,0.3733446423782891,554.9501492977142
