,MSE[mean],MAE[0.5],sMAPE[0.5],MASE[0.5],ND[0.5],NRMSE[mean],total_time_eval
m4_Monthly,2028583.5612485134,580.2596376930629,0.13694678384914435,0.9569433579215747,0.12059787246477913,0.2960150108921771,7472.2265655994415
