,MSE[mean],MAE[0.5],sMAPE[0.5],MASE[0.5],ND[0.5],NRMSE[mean],total_time_eval
m4_Hourly,1850453.7002280415,279.75575425275474,0.10826013322421701,1.2144041821691336,0.03819284049764555,0.18571288748658835,57.92528939247131
