,MSE[mean],MAE[0.5],sMAPE[0.5],MASE[0.5],ND[0.5],NRMSE[mean],total_time_eval
naive2_m4_Hourly_uni2ts,3614355.7809541146,353.85625000161247,0.1391227290508794,1.1932101877276544,0.048309195110232454,0.2595484149958285,0.1136159896850586
