,MSE[mean],MAE[0.5],sMAPE[0.5],MASE[0.5],ND[0.5],NRMSE[mean],total_time_eval
m4_Hourly,1479882.4060431954,264.1788690109376,0.10838412624242418,1.2190249204664243,0.0360662515555166,0.1660796933994728,365.23982882499695
