,MSE[mean],MAE[0.5],sMAPE[0.5],MASE[0.5],ND[0.5],NRMSE[mean],total_time_eval
m4_Weekly,594157.2401971287,396.38169762427685,0.10282484928749858,0.6818882113373973,0.0722145964551386,0.1404307101945752,47.200353384017944
