,MSE[mean],MAE[0.5],sMAPE[0.5],MASE[0.5],ND[0.5],NRMSE[mean],total_time_eval
m4_Weekly,440439.9280051425,310.7188537872295,0.07421946765678149,0.5145646470605234,0.05660815514877023,0.12090791634257964,20.252267122268677
