,MSE[mean],MAE[0.5],sMAPE[0.5],MASE[0.5],ND[0.5],NRMSE[mean],total_time_eval
chronos_m4_Yearly_uni2ts,3944320.8444347824,978.5548201992754,0.16920393058528072,3.693947010071437,0.156891708290544,0.3184204476614692,202.90235233306885
moirai_m4_Yearly_uni2ts,6200204.120753624,1191.3076473052536,0.21185815928638846,4.7425773497761625,0.19100237209730167,0.3992250876734107,1088.9679758548737
